ID,duration,wav,words
3331,2.62,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_032.wav,băng thông rộng hai chiều
3332,4.94,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_033.wav,có vô vàn khóa học về môn khoa học và nghệ thuật này
3333,3.25,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_034.wav,và đưa vào một ống xoay đầu lá
3334,2.25,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_035.wav,trong dáng đi liêu xiêu
3335,2.81,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_036.wav,dăm chậu bông giả điểm tô
3336,4.22,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_037.wav,đó là nhận xét rất công bằng của giới văn nghệ
3337,4.66,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_038.wav,vụ việc đang dấy lên nhiều lo ngại về sản phẩm thuốc
3338,4.28,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_039.wav,thì mới có thể hiểu được nhiệm vụ của chó giữ nhà
3339,2.88,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_040.wav,mái tóc đen dài xõa bên vai
3340,3.81,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_041.wav,nó đã nắn được một nhóm người bằng đất nhão
3341,5.12,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_042.wav,cái chết của cô cũng kéo theo một loạt thời thóa mạ
3342,2.31,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_043.wav,điều quan trọng tôi nghĩ mình có
3343,2.19,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_044.wav,nước triều đang lên
3344,3.81,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_045.wav,có lúc cho đã phải uống thuốc vì trầm uất
3345,4.09,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_046.wav,đã háo hức cùng ông bà cha mẹ đi chợ rồi
3346,4.0,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_047.wav,nhờ những nhà hùng biện dí dóm hài hước
3347,4.38,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_048.wav,còn điều kiện làm khổ sở thì bị giấu nhẹm đi
3348,2.38,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_049.wav,điểm trúng tuyển theo ngành
3349,4.75,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_050.wav,cậu ấy nói úp mở rằng chúng tôi sẽ thu xếp được
3350,2.81,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_051.wav,bà con kêu ca dữ quá
3351,3.47,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_052.wav,sai lầm mà nhiều quản lý thường mắc phải
3352,3.84,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_053.wav,nếu có thêm bàn tay nghệ nhân uốn nắn
3353,3.25,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_054.wav,đụng phải bà bán ve chai
3354,2.66,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_055.wav,ầu ơ ví dầu
3355,2.56,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_056.wav,ây da ây da
3356,2.66,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_057.wav,tôi nhận được tiền boa
3357,4.31,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_058.wav,nhưng không ít bạn trẻ đã quá lãng phí
3358,4.88,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_059.wav,và gã thệ bị điều về làm trưởng phòng xã hội huyện
3359,5.44,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_060.wav,nếu chỉ sáp nhập cơ học thì số đầu mỗi vấn y nguyên
3360,3.53,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_061.wav,ngày nào cũng ra bờ sông giặt đồ
3361,4.44,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_062.wav,khiến bé phong vốn hay cười đã đâm ra im lặng
3362,3.62,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_063.wav,thuộc các lĩnh vực đào tạo nghề như điện lạnh
3363,3.19,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_064.wav,nhà bà hồ thị thổi có cháu chết
3364,2.78,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_065.wav,toàn bộ cụm rạp được trang trí
3365,5.53,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_066.wav,nhưng thật ra tắc kè đổi màu da để thể hiện tính khí của nó
3366,2.81,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_067.wav,hoặc liên hệ nhà sản xuất
3367,3.19,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_068.wav,để vươn tới chiếc vương miện danh giá
3368,3.81,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_069.wav,quân địch nống ra lấn chiếm vùng xung quanh
3369,3.06,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_070.wav,trong những tháng cuối không việc làm
3370,3.06,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_071.wav,đặt tiền cọc lên bàn cùng tấm cạc
3371,2.12,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_072.wav,với ý nghĩ rằng
3372,2.19,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_073.wav,bạn may mắn không chết
3373,4.53,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_074.wav,cô thú nhận và tôi cũng chưa bao giờ thích đọc
3374,3.38,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_075.wav,hai ngày một đêm làm dân miệt vườn
3375,3.19,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_076.wav,trên vai cổ quấn cái khăn đen
3376,3.06,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_077.wav,là rất tốt cho máu và tim mạch
3377,3.12,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_078.wav,từ bụng bà này sang bụng ông kia
3378,3.22,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_079.wav,nghị quyết này chưa thể được thông qua
3379,4.75,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_080.wav,người họ trịnh một thời du ca với cơn mộng viễn du
3380,4.16,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_081.wav,nếu không cấp phép phải nêu rõ lý do từ chối
3381,2.16,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_082.wav,xã đảo an sơn
3382,3.31,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_083.wav,yếu tố này quan trọng hơn cả
3383,4.19,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_084.wav,thì bạn hãy sửa chữa lại điều đó nếu có thể
3384,4.12,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_085.wav,mà còn thể hiện phần nào cá tính của bạn
3385,4.41,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_086.wav,nhưng khệ nệ với hàng tá chức năng loạn cả mắt
3386,3.38,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_087.wav,giữa nhà sản xuất và người tiêu dùng
3387,4.0,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_088.wav,thường thì luôn có những trình tự hợp lý
3388,3.38,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_089.wav,chật vật làm vở tốt nghiệp đạo diễn
3389,4.28,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_090.wav,hay bất cứ chiếc máy tính nào có thể truy cập được
3390,2.0,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_091.wav,người ta nói
3391,3.81,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_092.wav,không có điều nào trong số những điều kể trên
3392,2.22,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_093.wav,câu hỏi vớ vẫn
3393,2.81,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_094.wav,nhưng câu chuyện vẫn chưa dừng lại
3394,3.69,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_095.wav,nay lại gửi con cái đến cho ông
3395,3.38,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_096.wav,trà trộn vào nước ta để phá rối nhân dịp
3396,3.12,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_097.wav,đòi hỏi này là không thể thực hiện được
3397,3.97,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_098.wav,một gói xôi đậu xanh có đủ dừa mè đậu phộng
3398,3.5,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_099.wav,anh phú chưa bú được sữa mẹ lần nào
3399,4.81,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_100.wav,ngọn lửa bạo động ở trung đông và phá vỡ lộ trình hòa bình
3400,3.25,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_101.wav,một mùi thu thanh nhã và yên bình
3401,3.31,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_102.wav,hai hứa hẹn được nói đến nhiều nhất
3402,3.69,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_103.wav,đề án khu bảo tồn biển đảo cồn cỏ
3403,3.62,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_104.wav,hèn chi em thấy má nó phính ra một chút
3404,3.34,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_105.wav,giúp nhau tìm những gì còn sót lại
3405,4.38,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_106.wav,tiền múa con đĩ đánh bồng của dân thăng long xưa
3406,3.31,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_107.wav,các doanh nghiệp chế biến thủy sản
3407,3.06,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_108.wav,những cám dỗ về một phần thưởng
3408,4.81,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_109.wav,cái nền xưa của nó bây giờ là một cái hố nông choèn
3409,4.81,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_110.wav,đẹp được đưa đi cấp cứu tại bệnh viện đa khoa tỉnh đồng tháp
3410,2.12,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_111.wav,và rất sáng tạo
3411,3.25,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_112.wav,đúng là gà què ăn quẩn cối xay
3412,2.56,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_113.wav,nhưng giấc ngủ chập chờn
3413,3.97,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_114.wav,giám đốc sở giáo dục đào tạo ninh thuận cho biết
3414,3.12,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_115.wav,sẽ được bêu ra trong phiên tòa này
3415,3.12,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_116.wav,cũng đã giải thích với giới truyền thông
3416,3.41,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_117.wav,tích cóp đủ thứ đồ lạc xon những ngọn đèn
3417,1.59,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_118.wav,nói gion giỏn
3418,3.44,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_119.wav,thì đó chính là một phần thưởng quý giá
3419,4.47,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_120.wav,có vẻ như những vụ lùm xùm này đang hướng về một mục tiêu
3420,2.44,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_121.wav,và gửi đến công ty này
3421,3.38,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_122.wav,trong đời sống hằng ngày của người việt nam
3422,3.88,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_123.wav,để xây dựng một nền hệ thống đức tính riêng cho mình
3423,2.53,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_124.wav,tẳn mẳn tỉ mỉ
3424,2.62,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_125.wav,đèn bị hư rồi ba
3425,3.31,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_126.wav,tôi biết rằng cũng như những người khác
3426,4.62,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_127.wav,trưởng công an xã chạy sang can ngăn cũng bị tuyến đánh tiếp
3427,3.88,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_128.wav,bạn không có khả năng làm việc ở ngành nghề này
3428,3.28,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_129.wav,cặp mắt nhìn lim dim nhèm nhẹp
3429,4.75,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_130.wav,những khoảng trống trên tường cho biết nhiều bức tranh đã được bán
3430,3.53,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_131.wav,còn tiếp theo doanh nhân sài gòn cuối tuần
3431,4.81,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_132.wav,không thể đổ lỗi cho giờ cao điểm nên người đi xe buýt đông
3432,4.19,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_133.wav,nên rất ít học trò có thể theo học được với ông
3433,4.75,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_134.wav,nghe chúng tôi hỏi điều này chị ngát rân rấn nước mắt
3434,2.94,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_135.wav,đưa tới tình trạng phá sản
3435,4.69,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_136.wav,mùi mẹ ngày xưa là sự hòa quyện của mùi vị thiên nhiên
3436,2.5,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_137.wav,công tác giải phóng mặt bằng
3437,4.06,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_138.wav,tuy nhiên tới mùa lạnh các quầy hàng sang trọng này
3438,4.22,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_139.wav,phía bờ bên kia là dãy đồi phủ rợp bóng cây
3439,3.81,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_140.wav,thuốc giảm gầu ở tóc và làm ngưng rụng tóc
3440,3.94,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_141.wav,diệp nghĩ như vậy rồi tự cười nhạo chính mình
3441,3.97,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_142.wav,công văn đề nghị tỉnh con tum xây dựng cửa khẩu
3442,2.75,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_143.wav,bạn có thể ghé thăm nó
3443,2.56,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_144.wav,cáy bánh cáy
3444,4.875,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_145.wav,nhưng tình yêu vẫn nồng nàn và đắm say như buổi ban đầu
3445,2.41,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_146.wav,chính quyền địa phương
3446,2.72,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_147.wav,không khí khẩn trương đến nỗi
3447,3.38,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_148.wav,do chính phủ mỹ tiến hành ở việt nam
3448,2.62,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_149.wav,thịt hổ xong người xưa
3449,4.0,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_150.wav,những lúc tùng muốn thể hiện chất yêng hùng
3450,3.69,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_151.wav,và đây là khu vực dân cư lao động nghèo
3451,3.19,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_152.wav,nhờ một chiếc cáp bằng thép không gỉ
3452,5.44,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_153.wav,sai lầm của tôi là đổ hết việc con cái lên đầu bà ấy
3453,2.62,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_154.wav,tỉnh quảng trị đã phê duyệt
3454,4.94,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_155.wav,nhưng tôi thích xem bộ phim truyện phát ngay sau chương trình này
3455,4.91,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_156.wav,những pha tấn công dồn dập của đồn đồng tâm long an
3456,4.09,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_157.wav,cảnh sát trưởng nhướng mày về phía bà
3457,5.44,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_158.wav,lê thúy nga xin tiễn nhà thơ của trường sơn khói lửa một thời
3458,5.56,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_159.wav,chỉ có điều cô ta mang giày chiếc váy len dài bằng lông cừu
3459,2.72,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_160.wav,mặt sân cỏ quá xấu
3460,5.56,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_161.wav,và tôi cũng biết sơ qua về nơi có thể tìm thấy hạnh phúc
3461,4.31,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_162.wav,biết được tầm quan trọng của chiếc máy đo sâu
3462,3.38,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_163.wav,một thử thách hết sức nghiệt ngã
3463,3.69,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_164.wav,khi trẫm khỏi bệnh thì sẽ chém đầu
3464,4.88,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_165.wav,cha tôi cũng rời bệnh viện vì bệnh của ông tái phát
3465,1.88,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_166.wav,líp tuy líp
3466,2.38,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_167.wav,sống cạnh sông gianh
3467,4.03,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_168.wav,cabin tàu xị xé rách nát toàn hoàn toàn
3468,3.5,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_169.wav,bạn không thể khai báo cho người khác biết
3469,3.62,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_170.wav,của các chi đoàn giáo viên trong phường
3470,4.25,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_171.wav,bác chư rất khoái khi vẽ bức tranh bắt bọp
3471,4.19,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_172.wav,và hình thành hiệp định cắt giảm nguồn cung
3472,2.75,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_173.wav,việc một tiểu thuyết như thế
3473,4.81,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_174.wav,võ văn thế thừa nhận có đưa số tiền này cho ông thản
3474,3.19,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_175.wav,truật đương quy bạch truật
3475,3.56,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_176.wav,rồi hớp hồn khán giả trong vai
3476,4.81,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_177.wav,tôi vẫn thấy phổ biến những tấm lòng nhiệt huyết yêu nghề
3477,3.81,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_178.wav,con mới chịu cầm bình sữa lên bú
3478,2.81,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_179.wav,có nhiệm vụ làm ẩm
3479,5.34,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_180.wav,hội đồng bảo an là cơ quan có quyền áp đặt các lệnh cấm vận
3480,4.75,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_181.wav,người được vớt sau già hơn và yếu hơn người được vớt trước
3481,2.94,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_182.wav,cũng như cho những chiếc đồng hồ
3482,2.19,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_183.wav,khiến vinh buồn ngủ
3483,3.44,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_184.wav,rồi sau đó nữa là một cuộc hẹn hò
3484,3.06,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_185.wav,phạt đứt chồi những quả dứa non
3485,4.12,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_186.wav,rồi mê mải đến tận chín giờ mới sực tính
3486,3.75,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_187.wav,và chi phí tổ chức cưỡng chế phá dỡ
3487,2.94,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_188.wav,những lần chứng kiến mẹ mình
3488,4.19,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_189.wav,là thay khớp gối nhân tạo toàn phần hoặc bán phần
3489,4.56,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_190.wav,phần lớn bọn chúng thoát khỏi các thanh kiếm lưỡi liềm
3490,3.62,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_191.wav,thì không hiểu sao ở phần thơ cổ đại
3491,4.0,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_192.wav,của khuynh hướng tuổi trẻ đang tiến về phía trước
3492,3.53,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_193.wav,trừ khi bạn biết tôn trọng bản thân mình
3493,2.38,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_194.wav,đạo quân tả dực
3494,3.5,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_195.wav,những con đường ngắn ngủn như những nhát cắt
3495,2.44,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_196.wav,nghĩa của từ chổi sể
3496,3.09,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_197.wav,xuất nhập khẩu khu vực hải phòng
3497,2.22,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_198.wav,công cắn xé tên trộm
3498,4.03,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_199.wav,hai câu chuyện mới nghe ngỡ như là nghịch lý
3499,2.78,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_200.wav,hiện ra tận phía xa
3500,2.62,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_201.wav,không một hai ba bốn
3501,2.5,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_202.wav,bốn năm sáu bảy tám
3502,2.81,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_203.wav,tám chín mười mười một
3503,2.75,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_204.wav,mười một mười hai mười ba
3504,2.72,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_205.wav,mười bốn mười lăm mười sáu
3505,2.62,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_206.wav,mười bảy mười tám mười chín
3506,2.69,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_207.wav,hai mươi hai mươi mốt
3507,3.16,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_208.wav,hai mươi hai hai mươi ba
3508,2.59,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_209.wav,hai mươi bốn hai mươi lăm
3509,2.62,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_210.wav,hai mươi sáu hai mươi bảy
3510,2.25,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_211.wav,hai mươi tám hai mươi chín
3511,2.44,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_212.wav,ba mươi ba mươi mốt
3512,2.62,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_213.wav,ba mươi hai ba mươi ba
3513,2.31,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_214.wav,ba mươi bốn ba mươi lăm
3514,2.38,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_215.wav,ba mươi sáu ba mươi bảy
3515,2.38,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_216.wav,ba mươi tám ba mươi chín
3516,2.09,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_217.wav,bốn mươi bốn mươi mốt
3517,2.16,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_218.wav,bốn mươi hai bốn mươi ba
3518,2.25,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_219.wav,bốn mươi bốn bốn mươi lăm
3519,2.47,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_220.wav,bốn mươi sáu bốn mươi bảy
3520,2.38,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_221.wav,bốn mươi tám bốn mươi chín
3521,2.28,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_222.wav,năm mươi năm mươi mốt
3522,2.31,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_223.wav,năm mươi hai năm mươi ba
3523,2.22,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_224.wav,năm mươi bốn năm mươi lăm
3524,2.38,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_225.wav,năm mươi sáu năm mươi bảy
3525,2.5,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_226.wav,năm mươi tám năm mươi chín
3526,2.06,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_227.wav,sáu mươi sáu mươi mốt
3527,2.0,vivos/train/waves/VIVOSSPK14/VIVOSSPK14_228.wav,sáu mươi hai sáu mươi ba
